id_bairro;desc_bairro
3982;VOLTA REDONDA
3983;VON BORSTEL
3984;VORSTADT
3985;WANEL VILLE II
3986;WEISSOPOLIS
3987;WULISSES GUIMARAES
3988;XAVANTE BEL ROXO
3989;XAXIM
3990;XIRIRICA
3991;XV DE NOVEMBRO
3992;ZACARIAS
3993;ZONA 01
3994;ZONA 02
3995;ZONA 1
3996;ZONA 2
3997;ZONA 4
3998;ZONA 5
3999;ZONA 7
4000;ZONA 9
4001;ZONA I
4002;ZONA III
4003;ZONA INDUSTRIAL
4004;ZONA IV
4005;ZONA NORTE
4006;ZONA NOVA
4007;ZONA RARUL
4008;ZONA RUAL
4009;ZONA RURAL
4010;ZONA URBANA
4011;ZONAL
4012;ZR PEQUIA
4013;ZUMBI DO PACHECO
4014;ZUMBI DOS PALMARES
