id_logradouro;desc_logradouro
6717;RUA RIO GRANDE DO NORTE
6718;RUA RIO GRANDE DO SUL
6719;RUA RIO GUANDU
6720;RUA RIO LIGEIRO
6721;RUA RIO MANTIQUEIRA
6722;RUA RIO MOSSORO
6723;RUA RIO NEGRO
6724;RUA RIO NOVO
6725;RUA RIO PARAGUAI
6726;RUA RIO PARDO
6727;RUA RIO PARNAIBA
6728;RUA RIO SOLIMOES
6729;RUA RIO VERDE
6730;RUA RIO VERDE SEM
6731;RUA RIO XINGU
6732;RUA RITA CATARINA DE JESUS
6733;RUA RIVADAVIA CORREA
6734;RUA ROBERT KENNEDY
6735;RUA ROBERTO CICHON
6736;RUA ROBERTO DE BARROS
6737;RUA ROBERTO GOMES PEDROSA
6738;RUA ROBERTO GRUENDLING
6739;RUA ROBERTO HARGREAVES
6740;RUA ROBERTO SANTOS
6741;RUA ROBERTO STIEGERT
6742;RUA ROBSON ANTONIO MILANEZ
6743;RUA ROBSON M DE OLIVEIRA
6744;RUA ROCHA LEAL
6745;RUA ROCHA POMBO
6746;RUA ROD BR
6747;RUA RODOLFO ARENA
6748;RUA RODOLFO B BARROS
6749;RUA RODOLFO HICKEL
6750;RUA RODOLFO HUFENUESSLER
6751;RUA RODOLFO JACOB
6752;RUA RODOLFO NOVAES
6753;RUA RODOLFO PAIXAO
6754;RUA RODOLPHO TURRI
6755;RUA RODRIGUES ALVES
6756;RUA RODRIGUES CHAVES
6757;RUA RODRIGUES DE MENEZES
6758;RUA RODRIGUES DOS SANTOS
6759;RUA RODRIGUES LEME
6760;RUA RODRIGUES LIMA
6761;RUA ROGERIO LUCIANO
6762;RUA ROGERIO MAGALHAES
6763;RUA ROMA
6764;RUA ROMEIRA
6765;RUA ROMEU MORSCH
6766;RUA ROMEU SERIGNOLLI
6767;RUA RONALDO JOAO
6768;RUA RONDONIA
6769;RUA ROQUE BARBOSA
6770;RUA ROQUE DE CTEIXEIRA
6771;RUA ROQUE FRANCISCO DA CUNHA
6772;RUA ROQUE GONZALES
6773;RUA ROQUE LAZZAZERA
6774;RUA ROQUE RICCIARDI
6775;RUA ROSA E SILVA
6776;RUA ROSALINA CALEGARIO
6777;RUA ROUSSELS
6778;RUA ROUXINOL
6779;RUA ROXO MOREIRA
6780;RUA RSC
6781;RUA RUBENS CHUERI GURGEL
6782;RUA RUBENS GUELLI
6783;RUA RUBINO DE OLIVEIRA
6784;RUA RUI ABADIO RODRIGUES
6785;RUA RUI BARBOSA
6786;RUA RUI BARBOSA ZONA NORTE
6787;RUA RUI MANOEL SAMPAIO SEABRA PEREIRA
6788;RUA RUI MONTE
6789;RUA RUI PORTO
6790;RUA RUI ROSADO DE AGUIAR
6791;RUA RUY BARBOSA
6792;RUA SA E SOUZA
6793;RUA SABINO DA SILVEIRA
6794;RUA SACERDOTE MELQUISEDEQUE
6795;RUA SADALLA KOURY
6796;RUA SAFIRA
6797;RUA SAGRADO CORACOES
6798;RUA SALDANHA MARINHO
6799;RUA SALGADO FILHO
6800;RUA SALIM MAHFOUD
6801;RUA SALINAS
6802;RUA SALITRE
6803;RUA SALLES GOMES
6804;RUA SALOMAO JACOB
6805;RUA SALTO VELOSO
6806;RUA SALVADOR
6807;RUA SALVADOR DE MENDONCA
6808;RUA SALVADOR DIAS
6809;RUA SALVADOR GARCIA
6810;RUA SALVADOR MASTROPIETRO
6811;RUA SALVADOR NATUCCI
6812;RUA SALVADOR ROVIELO
6813;RUA SALVADOR VAZ
6814;RUA SAMAMBAIACU
6815;RUA SAMAMBAIAS
6816;RUA SAMOA OCIDENTAL
6817;RUA SAMOEL MORELLI FILHO
6818;RUA SAMPAIO BUENO
6819;RUA SAMPAIO VIDAL
6820;RUA SAMUEL ACACIO
6821;RUA SAMUEL LUCAS
6822;RUA SAMUEL MOURA
6823;RUA SANCHES DE AGUIAR
6824;RUA SANCHO VILELA
6825;RUA SANDALO
6826;RUA SANI SILVA
6827;RUA SANSAO ALVES DOS SANTOS
6828;RUA SANTA ANA
6829;RUA SANTA CATARINA
6830;RUA SANTA CLARA
6831;RUA SANTA CRUZ
6832;RUA SANTA EFIGENIA
6833;RUA SANTA ETELVINA
6834;RUA SANTA FE
6835;RUA SANTA FILOMENA
6836;RUA SANTA IZABEL
6837;RUA SANTA LEONOR
6838;RUA SANTA LUZIA
6839;RUA SANTA MARIA
6840;RUA SANTA MARIA MADALENA
6841;RUA SANTA MATILDE
6842;RUA SANTA RITA
6843;RUA SANTA RITA DE CASSIA
6844;RUA SANTA RITA DURAO
6845;RUA SANTA ROSA
6846;RUA SANTA TEREZINHA
6847;RUA SANTANA
6848;RUA SANTANA DO PARNAIBA
6849;RUA SANTANESIA
6850;RUA SANTISTA
6851;RUA SANTO AGOSTINHO
6852;RUA SANTO AMARO
6853;RUA SANTO ANDRE
6854;RUA SANTO ANTONIO
6855;RUA SANTO ANTONIO DE PADUA PARQUE JARDIM BEIRA MAR
6856;RUA SANTO ANTONIO JARDIM
6857;RUA SANTO ANTONIO LTD
6858;RUA SANTO EXPEDITO
6859;RUA SANTO INACIO
6860;RUA SANTOS
6861;RUA SANTOS BARRETO
6862;RUA SANTOS DUMONT
6863;RUA SANTOS SARAIVA
6864;RUA SANTUZA DE SOUZA LIMA
6865;RUA SAO
6866;RUA SAO BENEDITO
6867;RUA SAO BENTINHO
6868;RUA SAO BENTO
6869;RUA SAO BERNARDO
6870;RUA SAO BOAVENTURA
6871;RUA SAO BONIFACIO
6872;RUA SAO CAETANO
6873;RUA SAO CARLOS
6874;RUA SAO CLEMENTE
6875;RUA SAO CRISTOVAO
6876;RUA SAO DIMAS
6877;RUA SAO DO LIBANO
6878;RUA SAO DO RESGATE CONJ JARDIM CABULA
6879;RUA SAO DOMINGOS
6880;RUA SAO FIDELIS
6881;RUA SAO FRANCISCO
6882;RUA SAO FRANCISCO DE ASSIS
6883;RUA SAO FRANCISCO DO PIAUI
6884;RUA SAO GABRIEL
6885;RUA SAO GERALDO
6886;RUA SAO JAIRO
6887;RUA SAO JANUARIO
6888;RUA SAO JERONIMO
6889;RUA SAO JOAO
6890;RUA SAO JOAO BATISTA
6891;RUA SAO JOAO CLIMACO
6892;RUA SAO JOAO DA BOA VISTA
6893;RUA SAO JOAO DE DEUS
6894;RUA SAO JOAO DEL REI
6895;RUA SAO JOAO MARCOS
6896;RUA SAO JOAQUIM
6897;RUA SAO JORGE
6898;RUA SAO JORGE DE TANCREDO NEVES
6899;RUA SAO JOSE
6900;RUA SAO JOSE DO AVENA
6901;RUA SAO JOSE DOS PINHAIS
6902;RUA SAO JULIO JD PAMPULHA
6903;RUA SAO LEOPOLDO
6904;RUA SAO LUIZ
6905;RUA SAO MANOEL
6906;RUA SAO MARCOS
6907;RUA SAO MATEUS
6908;RUA SAO MAURICIO
6909;RUA SAO MIGUEL
6910;RUA SAO PAULO
6911;RUA SAO PAULO DA CRUZ
6912;RUA SAO PAULO DE OLIVEIRA
6913;RUA SAO PEDRO
6914;RUA SAO RAIMUNDO
6915;RUA SAO RAPHAEL
6916;RUA SAO SALVADOR
6917;RUA SAO SEBASTIAO
6918;RUA SAO TOMAS DE AQUINO
6919;RUA SAO VICENTE
6920;RUA SAO VICENTE DE PAULA
6921;RUA SAO VICENTE DE PAULO
6922;RUA SAOA PAULO
6923;RUA SAPOPEMBA
6924;RUA SARA DE SOUZA
6925;RUA SARANDI
6926;RUA SARGENTO AFONSO BARRETO
6927;RUA SARGENTO AQUINO
6928;RUA SARGENTO OVIDIO
6929;RUA SARMENTO LEITE
6930;RUA SASSAFRAS
6931;RUA SATURNINO MIRANDA
6932;RUA SATURNINO ROLON
6933;RUA SAUL SILVEIRA PENHA
6934;RUA SAVINO BARREIRA
6935;RUA SAVINO TRIPODI
6936;RUA SC 032
6937;RUA SEBASTIAO ALVES JUNIOR
6938;RUA SEBASTIAO BARRETO
6939;RUA SEBASTIAO CARNEIRO
6940;RUA SEBASTIAO DE ABREU SAMPAIO
6941;RUA SEBASTIAO DE QUADROS
6942;RUA SEBASTIAO DOS ANJOS
6943;RUA SEBASTIAO ERMITA S RAMOS
6944;RUA SEBASTIAO HUMEL
6945;RUA SEBASTIAO LACERDA MARTINS E
6946;RUA SEGISMUNDO MENDES
6947;RUA SEGUNDA TRAVESSA AILTON SIMAS
6948;RUA SEIKITI NAKAYAMA
6949;RUA SEIS
6950;RUA SEIS DE JUNHO
6951;RUA SEM NOME
6952;RUA SENADOR ANTONIO LEMOS
6953;RUA SENADOR CORREIA
6954;RUA SENADOR DANTAS
6955;RUA SENADOR FABIO LUCENA
6956;RUA SENADOR FLAQUER
6957;RUA SENADOR GEORGINO AVELINO
6958;RUA SENADOR JAIME
6959;RUA SENADOR JOAO CORDEIRO
6960;RUA SENADOR JOSE EUZEBIO
6961;RUA SENADOR MAURO BORGES TEIXEIRA
6962;RUA SENADOR MAXIMO
6963;RUA SENADOR NABUCO
6964;RUA SENADOR NELSON CARNEIRO
6965;RUA SENADOR PETRONIO PORTELA
6966;RUA SENADOR PINHEIRO
6967;RUA SENADOR PINHEIRO MACHADO
6968;RUA SENADOR POMPEO
6969;RUA SENADOR POMPEU
6970;RUA SENADOR QUINTINO
6971;RUA SENADOR ROBERTO SIMONSEN
6972;RUA SENADOR SIMAO DA CUNHA
6973;RUA SENADOR TEODORO PACHECO
6974;RUA SENADOR VAZ DE MELO
6975;RUA SENADOR VERGUEIRO
6976;RUA SENADOR XAVIER DA SILVA
6977;RUA SENADORA MADUREIRA
6978;RUA SENHOR DO BONFIM
6979;RUA SENHOR DOS PASSOS
6980;RUA SENHOR SIMEONE
6981;RUA SEPETIBA
6982;RUA SERAFIM POLI
6983;RUA SERAFIM VALANDRO
6984;RUA SERGINHO
6985;RUA SERGIO FERNANDES PEREIRA
6986;RUA SERGIO NAPOLES FONSECA
6987;RUA SERGIPE
6988;RUA SERRA DA TAQUARA
6989;RUA SERRA DE JUREIA
6990;RUA SERRA GERAL
6991;RUA SERRA LEOA
6992;RUA SERRA NEGRA
6993;RUA SERRANA
6994;RUA SERVIDAO AIRTON DA SILVA
6995;RUA SERVULO BRITO
6996;RUA SESSENTA E SETE
6997;RUA SETE
6998;RUA SETE BARRAS
6999;RUA SETE DE ABRIL
7000;RUA SETE DE MAIO
7001;RUA SETE DE SETEMBRO
7002;RUA SETE QUEDAS
7003;RUA SETECENTOS E VINTE E SEIS
7004;RUA SETENTA
7005;RUA SETENTA E NOVE
7006;RUA SETENTA E QUATRO
7007;RUA SETOR B
7008;RUA SETUBAL
7009;RUA SEVERIANO FRANCISCO SOMBRIO
7010;RUA SEVERIANO MELO
7011;RUA SEVERINA MAGALHAES
7012;RUA SEVERINO GOMES DA SILVA
7013;RUA SEVERINO JOSE FELICIANO
7014;RUA SEVERINO MARTINS DA CUNHA
7015;RUA SEVERINO PEREIRA LINS
7016;RUA SHOZO SAKAI
7017;RUA SIDERAL
7018;RUA SIDNEI
7019;RUA SIDNEY COELHO NOGUEIRA
7020;RUA SILVA BUENO
7021;RUA SILVA JARDIM
7022;RUA SILVA PAES
7023;RUA SILVA PINTO
7024;RUA SILVA RABELO
7025;RUA SILVA SO
7026;RUA SILVA VASCONCELLOS
7027;RUA SILVEIRA BRUM
7028;RUA SILVEIRA MARTINS
7029;RUA SILVEIRAS
7030;RUA SILVEIRO
7031;RUA SILVERIO FINAMORE
7032;RUA SILVERIO FONTES
7033;RUA SILVESTRE CALEGIONI
7034;RUA SILVESTRE VASCONCELOS CALMON
7035;RUA SILVIA
7036;RUA SILVIA LEITE DE GODOY
7037;RUA SILVIA MARILIA
7038;RUA SILVIANO BRANDAO
7039;RUA SILVIANOPOLIS
7040;RUA SILVIO CARGNIN
7041;RUA SILVIO JOSE DOS SANTOS
7042;RUA SILVIO NICOLETI
7043;RUA SILVIO ROMERO
7044;RUA SILVIO SALLATA
7045;RUA SIMAO DIAS
7046;RUA SIMAO KAPPEL
7047;RUA SIMAO PEDRO
7048;RUA SIMAO PEREIRA ELEUTERIO
7049;RUA SIMIAO ARRAYA
7050;RUA SIMOES FILHO
7051;RUA SIMPLICIO G OLIVEIRA
7052;RUA SINHAZINHA SANTOS
7053;RUA SIQUEIRA CAMPOS
7054;RUA SIQUEIRA DE MORAES
7055;RUA SIQUEIRA MENDES
7056;RUA SIQUERA DE MENESES
7057;RUA SIR WINSTON CHURCHILL
7058;RUA SIRIA JD DOIS MELROS
7059;RUA SIRINHAEM
7060;RUA SIRINO RODRIGUES
7061;RUA SITIO DOS PROFESSORES
7062;RUA SITIO VIRACAO
7063;RUA SOARES DA COSTA
7064;RUA SOBRADINHO
7065;RUA SOCRATES SILVEIRA MELLO
7066;RUA SODRE
7067;RUA SOJA
7068;RUA SOLDADO BRASILIO PINTO DE ALMEIDA
7069;RUA SOLDADO CRISTOVAO MORAIS GARCIA
7070;RUA SOLDADO EDUARDO DOS SANTOS
7071;RUA SOLDADO JOAO DE OLIVEIRA
7072;RUA SOLDADO MARIO KOSEL FILHO
7073;RUA SOLIDONIO LEITE
7074;RUA SOLIMOES
7075;RUA SONIA KROEFF ANTUNES
7076;RUA SOROCABA
7077;RUA SOROR JOANA ANGELICA DE JESUS
7078;RUA SOTER DE ARAUJO
7079;RUA SOUSA VIANA
7080;RUA SOUZA NAVES
7081;RUA SOUZA PEREIRA
7082;RUA SPIPE CALARGE
7083;RUA STELA BRUNA CECCHI NARDELLI
7084;RUA STEPHANIA OLIVEIRA SERRA
7085;RUA SUAPI
7086;RUA SUCURIU
7087;RUA SUEZ
7088;RUA SUICA
7089;RUA T
7090;RUA T 027
7091;RUA TABAJARA
7092;RUA TABAPUA
7093;RUA TABOCA
7094;RUA TAIACUPEBA
7095;RUA TAIM
7096;RUA TALES DE CARVALHO
7097;RUA TAMAINDE
7098;RUA TAMANDARE
7099;RUA TAMANDUA
7100;RUA TAMBAQUI
7101;RUA TAMBORIL
7102;RUA TAMBORIM
7103;RUA TAMOATA
7104;RUA TAMOIO
7105;RUA TAMOIOS
7106;RUA TAMUANA
7107;RUA TANAUI DA SILVA BOEIRA
7108;RUA TANCREDO DE ALMEIDA NEVES
7109;RUA TANCREDO NEVES
7110;RUA TANIBUCA
7111;RUA TAPAJOS
7112;RUA TAPIRAPES
7113;RUA TAPUIA
7114;RUA TARCIZO GERALDO DARIO
7115;RUA TAUBATE
7116;RUA TAVARES
7117;RUA TAVARES BASTOS
7118;RUA TAVARES DE LYRA
7119;RUA TAVARES DE MELO
7120;RUA TAVARES MELLO
7121;RUA TCHECOSLOVAQUIA
7122;RUA TEIXEIRA DE FREITAS
7123;RUA TEIXEIRA JUNIOR
7124;RUA TEIXEIRA SOARES
7125;RUA TELA
7126;RUA TELES PIRES
7127;RUA TENENTE ALCIDES THEODORO DOS SANTOS
7128;RUA TENENTE ANTONIO JOAO
7129;RUA TENENTE ARNALDO
7130;RUA TENENTE ARY TARRAGO
7131;RUA TENENTE BINO
7132;RUA TENENTE CORONEL FABRICIO PILAR
7133;RUA TENENTE FORTUNATO
7134;RUA TENENTE FRANCISCO PAIVA
7135;RUA TENENTE GELAS
7136;RUA TENENTE JOSE PEREIRA LIMA
7137;RUA TENENTE MIGUEL DELIA
7138;RUA TENENTE OTAVIO GOMES
7139;RUA TENENTE PORTELA
7140;RUA TENENTE SEBASTIAO GAIA
7141;RUA TENENTE SILVEIRA
7142;RUA TENENTE VASCONCELOS
7143;RUA TEODORO DIAS BARRETO
7144;RUA TEODORO LUIS DE CASTRO
7145;RUA TEODORO PINHEIRO
7146;RUA TEODORO SAMPAIO
7147;RUA TEOFILO AMARAL CAMPOS
7148;RUA TEOFILO OTONI
7149;RUA TEOTONIO SANTOS
7150;RUA TEOTONIO VILELA
7151;RUA TERCEIRO SARGENTO JOAO LOPES FILHO
7152;RUA TERENCIO COSTA DIAS
7153;RUA TERENCIO RICCIARDI
7154;RUA TERESA ACKEL
7155;RUA TERESINA CAPITANEO FANTINATI
7156;RUA TERESOPOLIS
7157;RUA TEREZA
7158;RUA TEREZA ACKEL
7159;RUA TEREZINA
7160;RUA TERTULIANO
7161;RUA TERTULINO SILVEIRA LIMA
7162;RUA THALES SANTOS FREIRE
7163;RUA THAUMATURGO DE AZEVEDO
7164;RUA THEOBALDO KAEFFER
7165;RUA THEODORO MAKIOLKA
7166;RUA THOMAS FLORES
7167;RUA THOMAZ GONZAGA
7168;RUA THOMAZ SILVA
7169;RUA THOMAZ SMOCOWISK
7170;RUA TIBAGI
7171;RUA TIBURCIO NEMESIO
7172;RUA TIBURCIO NEMEZIO
7173;RUA TIBURCIO TARGINO
7174;RUA TICO
7175;RUA TIJUCO PRETO
7176;RUA TIMBO
7177;RUA TIMBURI
7178;RUA TIRADENTE
7179;RUA TIRADENTES
7180;RUA TITO
7181;RUA TITO FULGENCIO
7182;RUA TITO JOAQUIM DE LEMOS
7183;RUA TOBIAS BARRETO
7184;RUA TOCANTINS
7185;RUA TOLEDO BARBOSA
7186;RUA TOMAS LEMOS
7187;RUA TOMAZ ANTONIO GONZAGA
7188;RUA TOMAZ CORREIA
7189;RUA TOMAZ FONSECA
7190;RUA TOMAZ GONZAGA
7191;RUA TOMAZ MACHADO JR
7192;RUA TOMBOS
7193;RUA TOME DE SOUZA
7194;RUA TOMIO TAKAHASHI
7195;RUA TORI KITAMURA
7196;RUA TORIBIO ARROYO VALERIO
7197;RUA TORRES HOMEM
7198;RUA TRAIPU
7199;RUA TRAIRA PONGA
7200;RUA TRAJANO
7201;RUA TRAMANDAI
7202;RUA TRAUGOT MULLER
7203;RUA TRAVASSOS FURTADO
7204;RUA TRAVESSA ANTONIO CARDOSO
7205;RUA TRES
7206;RUA TRES CORACOES
7207;RUA TRES MARIA
7208;RUA TRES PONTAS
7209;RUA TRES RIOS
7210;RUA TREZE DE MAIO
7211;RUA TRINO FABRI
7212;RUA TRINTA
7213;RUA TRINTA DE JULHO
7214;RUA TRINTA E TRES
7215;RUA TRINTA E UM DE MARCO
7216;RUA TRIUNFO
7217;RUA TUBIRA
7218;RUA TUIUTI
7219;RUA TULIPA
7220;RUA TUPI
7221;RUA TUPINAMBAS
7222;RUA TUPINIQUINS
7223;RUA TUPIS
7224;RUA TURIASSU
7225;RUA TURMALINA
7226;RUA TURQUESAS
7227;RUA TURVINIA
7228;RUA TURVO
7229;RUA TUTOIA
7230;RUA TV MANOEL VICTOR
7231;RUA UACUMA
7232;RUA UBALDO FERNANDES
7233;RUA UBERABA
7234;RUA UBERLANDIA
7235;RUA UBIRACI
7236;RUA UIRAPURU
7237;RUA ULHOA CINTRA
7238;RUA ULISSES GUIMARAES
7239;RUA ULISSES POMPEU CAMPOS
7240;RUA UMBELINO COELHO
7241;RUA UNIAO SOVIETICA
7242;RUA UNIFLOR
7243;RUA URARICOERA
7244;RUA URBINO DE AGUIAR
7245;RUA URCA
7246;RUA URUANA
7247;RUA URUCARA
7248;RUA URUGUAI
7249;RUA URUGUAI E
7250;RUA URUGUAIANA
7251;RUA URUSSUI
7252;RUA VAIL JUSTINIANO TOLEDO
7253;RUA VALDER XAVIER DE LIMA
7254;RUA VALDIVINO TITO
7255;RUA VALDOMIRO JOAO ESPINDOLA
7256;RUA VALDOMIRO MELLO
7257;RUA VALENTINO CARDOSO
7258;RUA VALERIA
7259;RUA VALERIO MAGALHAES
7260;RUA VALMIR LEITE
7261;RUA VALMIR VITORIO SEGURA
7262;RUA VARNHAGEN
7263;RUA VARZEA ALEGRE
7264;RUA VARZEA DA PALMA
7265;RUA VARZEA PAULISTA
7266;RUA VARZEA SANTA LUZIA
7267;RUA VASCO DA GAMA
7268;RUA VASCO DE AZEVEDO
7269;RUA VASCONCELOS JARDIM
7270;RUA VASSOURAS
7271;RUA VC 058
7272;RUA VE JOAO
7273;RUA VELASQUES
7274;RUA VELOCINO RODRIGUES
7275;RUA VENANCIO AIRES
7276;RUA VENANCIO JOSE DE SOUZA
7277;RUA VENCESLAU BRAS
7278;RUA VENEZUELA
7279;RUA VENUS
7280;RUA VERBO DIVINO
7281;RUA VEREADOR ABEL AMBROSIO DA SILVA
7282;RUA VEREADOR ADOLFO NIMTZ
7283;RUA VEREADOR AMILCAR ROVERI
7284;RUA VEREADOR ANISIO NOVAES
7285;RUA VEREADOR ANTONIO CAMILO NOGUEIRA
7286;RUA VEREADOR ANTONIO CRUZ AROUCA
7287;RUA VEREADOR BRASILINO GOMES AMADO
7288;RUA VEREADOR DOMINGOS FREIRE DE FREITAS
7289;RUA VEREADOR FLORIANO
7290;RUA VEREADOR FRANCISCO JOAQUIM SOBRADINHO
7291;RUA VEREADOR FRANCISCO L CAVALCANTI
7292;RUA VEREADOR HERMENEGILDO PASCHOAL AMIDANI
7293;RUA VEREADOR JONAS MAURICIO
7294;RUA VEREADOR JOSE ALEXANDRE TRINDADE
7295;RUA VEREADOR JOSE FERNANDES
7296;RUA VEREADOR JOSE SANTINO DE SOUZA
7297;RUA VEREADOR LUCAS PELAGALLI
7298;RUA VEREADOR MODESTO NAZARE SILVA
7299;RUA VEREADOR OLAVO MENDES
7300;RUA VEREADOR ROMEU MEDEIROS
7301;RUA VEREADOR SEBASTIAO CLAUDIANO
7302;RUA VEREADOR VICENTE TALAMINO
7303;RUA VEREADORA LUCIA FONSECA
7304;RUA VEREADORA LUCIA TEIXEIRA
7305;RUA VERGILIO MONDARDO
7306;RUA VERGILIO STERCHILLE
7307;RUA VERIANO PEREIRA
7308;RUA VERISSIMO PRADO
7309;RUA VESPERAS SICILIANAS
7310;RUA VIANA
7311;RUA VICENTE ANTONIO DE PADUA
7312;RUA VICENTE ANTONIO GRISARIO
7313;RUA VICENTE CELESTINO
7314;RUA VICENTE DA FONTOURA
7315;RUA VICENTE DE PAULO PEREIRA
7316;RUA VICENTE DIAS BARBOSA
7317;RUA VICENTE ESTEVES AGUIAR
7318;RUA VICENTE FERNANDES PINTO
7319;RUA VICENTE FRANCO TOLENTINO
7320;RUA VICENTE JOSE LUCAS
7321;RUA VICENTE MACHADO
7322;RUA VICENTE PRIETO
7323;RUA VICENTE SIEBRA
7324;RUA VICENTE TIMBO
7325;RUA VICENTE TORRES REIS
7326;RUA VICENZA
7327;RUA VICTOR GARCIA
7328;RUA VICTOR GRAEFF
7329;RUA VICTOR GRAFF
7330;RUA VICTOR ISSLER
7331;RUA VICTOR KONDER
7332;RUA VICTOR MAZON
7333;RUA VICTORINO BENTO LORENA DA SILVA
7334;RUA VICTORIO MAZZINI
7335;RUA VIDAL DE NEGREIROS
7336;RUA VIDAL RAMOS
7337;RUA VIEIRA DE CARVALHO
7338;RUA VIEIRA DE MELO
7339;RUA VIEIRA MARTINS
7340;RUA VIEIRA PENA
7341;RUA VIENA
7342;RUA VIGARIO AFONSO
7343;RUA VIGARIO ALBERNAZ
7344;RUA VIGARIO ANTUNES
7345;RUA VIGARIO FREIRE
7346;RUA VIGARIO JOAO CARLOS
7347;RUA VILA GUILHERME PERET
7348;RUA VILA NOVA
7349;RUA VILA RICA
7350;RUA VILHENA DE MORAES
7351;RUA VILMO PEAGUDO
7352;RUA VINICIUS DE MORAES
7353;RUA VINTE
7354;RUA VINTE DE SETEMBRO
7355;RUA VINTE DOIS
7356;RUA VINTE E DOIS
7357;RUA VINTE E DOIS DE AGOSTO
7358;RUA VINTE E OITO
7359;RUA VINTE E QUATRO DE MAIO
7360;RUA VINTE E SEIS DE FEVEREIRO
7361;RUA VINTE E TRES
7362;RUA VINTE E UM
7363;RUA VINTE E UM DE ABRIL
7364;RUA VINTE HUM DE ABRIL
7365;RUA VINTE OITO DE SETEMBRO
7366;RUA VIRAJUBA
7367;RUA VIRGILIO BRANDAO
7368;RUA VIRGILIO DAMASIO
7369;RUA VIRGILIO DOMINGUES
7370;RUA VIRGILIO ENEI
7371;RUA VIRGILIO FURLAN
7372;RUA VIRGILIO M DE OLIVEIRA
7373;RUA VIRGINIA CASTIGLIONI
7374;RUA VIRGINIA FERNI
7375;RUA VIRGINIA TOREZIN FORTE PARQUE EUROPA
7376;RUA VISC DE CASTRO
7377;RUA VISCONDE DE ABAETE
7378;RUA VISCONDE DE CAIRU
7379;RUA VISCONDE DE CARAVELAS
7380;RUA VISCONDE DE INHAUMA
7381;RUA VISCONDE DE ITABORAI
7382;RUA VISCONDE DE MAUA
7383;RUA VISCONDE DE OURO PRETO
7384;RUA VISCONDE DE PELOTAS
7385;RUA VISCONDE DE PIRAJA
7386;RUA VISCONDE DE SABOIA
7387;RUA VISCONDE DE SAO LEOPOLDO
7388;RUA VISCONDE DE TAUNAY
7389;RUA VISCONDE DE URURAY
7390;RUA VISCONDE DO RIO BRANCO
7391;RUA VISCONDESSA CUNHA BUENO
7392;RUA VISTA ALEGRE
7393;RUA VITAL BRASIL
7394;RUA VITALINA GRASSMAN
7395;RUA VITALINO BATISTA DE ANDRADE
7396;RUA VITALINO PAGLIATO
7397;RUA VITOR DE QUEIROZ MATOS
7398;RUA VITORIA
7399;RUA VITORIA REGIA
7400;RUA VITORINO BACELAR
7401;RUA VITORIO OCTAVIANO FLORIANI
7402;RUA VITORIO SILICANI
7403;RUA VITORIO TAFARELLO
7404;RUA VIVENDA DAS JAQUEIRAS
7405;RUA VL
7406;RUA VLADIMIR SINKUS
7407;RUA VO LEOPOLDINA
7408;RUA VOLKSWAGEN
7409;RUA VOLNEI ILMO DO NASCIMENTO
7410;RUA VOLUNTARIO ETELVINO BORGES
7411;RUA VOLUNTARIOS DA PATRIA
7412;RUA VOLUNTRIOS DA PATRIA
7413;RUA VP L
7414;RUA VULNERARIA
7415;RUA WADIS DALL OGLIO
7416;RUA WALDEMAR MARTINS
7417;RUA WALDEMAR PANARO
7418;RUA WALDEMAR RIBEIRO NUNES
7419;RUA WALDO MACHADO DE OLIVEIRA
7420;RUA WALDOMIRO ARANHA NETO
7421;RUA WALFRIDA VERSTEG
7422;RUA WALFRIDO SALMITO
7423;RUA WALTER DE CASTRO
7424;RUA WAMBERTO DIAS COSTA
7425;RUA WASHINGTON LUIS
7426;RUA WASHINGTON LUIZ
7427;RUA WEIMAR GONCALVES TORRES
7428;RUA WENCESLAU TEIXEIRA ALVES
7429;RUA WILFRID RUSSEL SHORTO
7430;RUA WILKENS DE MATOS
7431;RUA WILSON MOREIRA
7432;RUA WILSON TRONCOSO
7433;RUA WLADEMIRO DA SILVEIRA
7434;RUA WWADOMIRO SANTOS
7435;RUA XAVANTES
7436;RUA XAVANTINA
7437;RUA XAVIER DA CUNHA
7438;RUA XAVIER DE MAGALHAES
7439;RUA XENONIO
7440;RUA XINGU
7441;RUA XISTO ERBELA
7442;RUA XV DE NOVEMBRO
7443;RUA YAMAGATA JD TAKEBE
7444;RUA YLIDIO FIGUEIREDO
7445;RUA YOLANDA MAFFIA BARBOSA
7446;RUA ZACARIAS DE GOES
7447;RUA ZACARIAS DE PAULA XAVIER
7448;RUA ZALONY
7449;RUA ZANIN
7450;RUA ZECA MIRANDA
7451;RUA ZEPHILO GRIZONI
7452;RUA ZEQUINHA DE ABREU
7453;RUA ZOLMAR MACHADO DOS SANTOS
7454;RUA ZONA RURAL
7455;RUAESTRADA DA LUZ
7456;SAO BERNARDO
7457;SAUS QUADRA 4 BLOCO L
7458;SC NORTE
7459;SCE SUL TRECHO
7460;SCIA QUADRA 14 CONJUNTO 4
7461;SCLRN 714 BLOCO D
7462;SCLS
7463;SCR SUL
7464;SCS
7465;SDS BLOCO O
7466;SEGUNDO TRAVESSAO
7467;SEM INFORMACAO
7468;SEPS CONJUNTO D
7469;SERRINHA DO GATZ
7470;SERVIDAO AUGUSTO RUSCHI
7471;SERVIDAO FAMILIA MARTINS
7472;SERVIDAO PEDRAS BRANCAS
7473;SERVIDAO PEDRO GIUSTI
7474;SERVIDAO QUADROS
7475;SES 801 CONJUNTO K
